0.53767,0.84038,0.18323,0.079934,0.26965,-0.079893,0.47586,1.9085,0.54114,0.43638,0.6737,-0.041663,1.3419,-0.40492,-1.5144,-1.6848,-2.1746,-0.79383,-0.45221,1.4527,0.29617,-0.52093,0.052993,-1.6163,0.98399,-0.91182,1.1754,0.18343,-0.39813,-0.81931,0.8706,-0.73016,0.64109,-0.58771,-0.7637,-0.75597,0.3501,-1.674,-0.88831,-0.52419,1.3056,-1.5538,-0.23633,0.251,-0.38695,0.25245,-1.5845,1.1288,-0.0043457,0.73632,-0.42774,-0.55298,-0.55084,1.1796,-2.043,-2.272,0.63308,0.40087,0.15346,0.56392,-0.49133,-1.6448,0.29418,0.9293,0.0026644,-0.48512,-0.84257,-0.28494,-1.3116,0.72038,-1.4419,-0.42508,0.469,0.4371,0.20732,-0.55167,-1.4392,1.0656,1.0629,-0.55771,-0.6455,1.8131,0.7967,0.61114,-0.7452,-0.66768,-1.7964,0.27997,0.50968,0.066404,-1.0501,0.74472,-0.69522,-0.027222,-1.505,0.47717,-1.7579,0.82525,0.33116,-0.047305,-1.9184,1.5582,-0.81153,0.6195,2.0547,2.3552,0.15488,0.044202,0.43173,-1.0763,-0.13863,2.4409,0.97164,-0.30732,-0.61177,0.62645,-0.90923,-0.33881,-0.53523,0.06896,1.1408,0.43207,-0.29749,0.6613,-0.23422,0.88053,1.437,-2.0059,-0.58036,-1.3566,0.16379,-0.19137,0.9104,0.20583,0.10803,0.98105,-0.3499,1.5249,0.60483,1.0748,2.8472,1.6485,-0.0029777,0.18872,0.33782,0.27866,-0.65149,-0.25552,-0.2967,0.60624,-1.8357,-0.20641,0.39149,-0.76055,1.416,-2.2906,0.9913,0.33189,1.0017,-0.088556,0.93182,1.7275,-0.64312,0.87953,1.005,1.5952,0.22617,0.93729,-0.6203,0.97889,-1.3902,0.097402,-0.23804,0.85831,-0.43152,-0.24814,1.5989,0.61922,-0.88369,-0.64702,-0.30509,-0.25105,0.63354,0.21967,-1.589,-0.23811,-0.93381,0.70586,1.3911,2.3909,0.72381,0.72967,1.0626,-0.44849,1.1619,0.94051,-0.38917,0.0056336,0.56529,-0.19214,7.6675
1.8339,-0.88803,-1.0298,-0.94848,0.49429,0.89848,1.4122,0.12223,-1.5409,-0.50436,-0.66911,-0.61551,-0.98843,0.52786,1.0262,0.41315,0.14461,0.54096,0.78337,1.3798,1.2008,-1.279,-0.17789,-0.49182,0.10123,0.049435,0.39774,-0.25973,0.25644,0.96795,0.33076,-0.91633,0.9467,0.25904,0.54952,0.1212,-0.29131,-0.68763,2.1408,1.9113,0.98397,-0.35429,-0.98127,-0.26462,-0.66195,-1.9107,0.31085,0.24822,-0.44269,0.44687,-0.57937,-1.4926,-1.3423,0.75297,-1.2889,-0.15665,2.0224,0.52798,0.15196,0.30561,0.65775,-1.8226,1.1514,-0.34885,-1.1576,-0.63363,0.37592,0.018134,0.65508,-0.50764,-0.96007,1.6297,-0.44021,-1.3053,2.4453,-0.79751,0.80034,0.53523,-0.46791,-0.57144,-0.28914,0.86035,0.27735,-0.33026,-1.2674,1.7536,-1.1317,-0.40052,1.2228,-0.96495,0.46867,-0.25063,-0.89398,0.61654,-0.33421,1.565,0.47256,-0.5023,-0.85172,0.46551,-0.13107,-0.12968,-0.75222,1.091,-0.2518,0.76404,-1.3068,-0.057685,-0.43124,-0.10341,0.43202,0.6706,0.48797,0.24801,0.27247,-0.69294,-0.11387,1.3264,-0.69855,-1.009,0.93307,0.2269,-0.2715,0.90557,1.7029,0.33612,0.88884,-0.75338,0.1048,0.83559,-0.70694,-0.74913,-2.1589,0.68023,-0.81247,0.072865,0.89321,1.4892,-0.69648,-1.7422,-0.14976,0.35346,-0.93137,1.3042,-0.26845,-0.48409,1.46,-0.70586,-2.5151,-0.83196,-0.12613,-0.42974,0.18985,-2.1092,0.40443,0.34707,0.49676,-1.0639,-0.29812,-0.0026913,-1.1805,1.3182,-0.95767,-1.4719,-0.53875,-0.42826,1.772,0.16008,0.29451,0.26313,0.74564,-1.1793,-0.76596,-0.97989,0.74853,-1.1032,2.3187,1.6592,-0.46419,1.0969,-0.059961,0.53653,2.6787,1.1141,-2.0053,0.99151,-2.0562,0.17876,0.15197,0.027139,-1.8927,0.51025,-0.30229,-0.62868,-0.663,-0.17956,0.70899,0.61519,-0.42139,-0.46937,-8.4759
-2.2588,0.10009,0.94922,0.41149,-1.4831,0.1837,0.022608,1.047,-0.20314,0.10211,-0.40032,1.3142,1.8179,-1.007,-0.75813,0.50175,0.66903,-0.55906,1.2372,0.095136,1.0902,-0.056227,1.7725,-0.9693,-0.36271,1.078,1.9512,-1.3548,0.22003,0.030349,-1.3479,1.7876,-0.35425,-0.87183,-0.37464,-1.4958,0.18608,-1.0272,-0.69218,-0.071106,-1.2514,0.43423,-0.76959,-0.81319,0.8699,-0.91536,-0.96961,0.55692,0.50276,-1.2768,0.92597,0.42911,0.73659,0.48408,0.29085,-1.1979,-0.41335,-2.5126,-0.69311,-0.62715,1.4361,0.99736,-0.86027,0.26942,1.1645,1.1019,-1.1219,-1.6499,-0.52271,0.39506,0.34758,0.29864,-1.0034,0.055143,-0.43764,2.1764,-0.44613,-0.38734,-2.9273,-1.0742,1.0004,0.56782,0.14355,0.19053,0.54362,2.467,-1.0901,-1.3241,0.082023,1.735,0.2829,0.16538,-0.070231,0.014977,-0.38716,-0.63864,0.79948,1.5889,-0.61065,-0.42129,-0.76863,-0.81777,-1.3259,-0.44203,2.6636,-2.1147,1.5257,-0.12262,0.12185,-0.31536,2.253,-0.67953,1.3505,0.60266,0.57434,-0.83188,0.10907,-0.44757,1.5,-0.58308,-0.52065,-0.43989,0.63104,-1.1705,1.8353,0.031712,1.1269,1.3096,1.3037,0.63637,2.2963,-0.53118,0.59735,0.49999,-0.60956,-0.10831,1.4971,1.2459,0.24498,-0.48882,0.6511,-0.403,0.703,0.22421,1.574,0.73902,-0.71562,1.1672,-1.4741,0.30951,-0.67805,1.0437,-0.72372,-1.0233,0.11399,0.45031,-1.0979,-1.0119,-0.83469,-1.424,1.1751,1.0738,0.68203,-0.27083,-0.7568,-0.80283,-1.3335,-0.50469,0.20161,-2.141,0.91732,1.9143,-0.85913,0.39325,-0.49999,-1.8739,1.3493,1.011,1.009,0.37842,0.82337,-0.43426,-1.2727,0.52212,2.0289,-0.19912,0.58314,0.29868,-1.3954,-0.55628,-0.70315,1.2575,1.2976,-0.097418,-1.3247,0.051225,0.6001,0.9625,0.90996,1.471,-4.8793
0.86217,-0.54453,0.30706,0.67698,-1.0203,0.29079,-0.047869,-0.22692,-0.49997,1.1963,-0.6718,-1.4551,-0.37444,1.089,2.0783,0.083064,-0.84883,1.9766,1.0772,-0.42713,-0.3587,-0.20968,-2.5088,-0.47411,-0.73883,0.30818,-0.90466,-1.1574,-1.7114,1.3511,1.5479,-0.8204,-0.57882,-0.78792,-1.6592,-1.6462,0.5766,-0.49256,0.099297,0.56184,-0.17975,-0.10148,-1.2361,0.13202,-0.18709,0.94014,-0.58915,0.64314,0.50515,0.53702,0.0055104,-0.70187,-0.91955,0.77544,-0.21579,-0.22794,0.63464,0.024231,1.1695,-1.3923,-1.535,0.59331,-0.056095,0.51085,0.78644,-0.71702,0.82489,-1.1143,-0.16537,-0.18337,-0.10312,0.53531,-2.3712,0.67387,0.20167,0.27948,0.022958,-0.31964,-1.0851,1.097,-0.58806,0.0066418,0.7804,0.80824,-0.64422,-0.73287,-1.1453,-0.5953,-0.5689,0.08589,1.3412,-0.4353,-0.39429,0.69067,0.15993,-0.97264,-0.79839,-0.33145,-0.62118,0.06963,2.39,0.28851,-0.18148,-1.2808,1.8578,-0.090353,0.95863,1.0372,0.42057,-0.37326,-0.45958,0.048529,-0.0064776,-0.20771,-0.72698,-0.65208,-0.79517,0.023475,1.0277,-0.68382,-0.58971,-2.3778,0.49178,-0.53917,0.12133,0.20585,1.3095,1.6714,-0.50537,-0.79809,0.42762,1.6369,-1.6785,-0.76964,-1.1479,-1.0486,0.93737,0.10454,-0.68154,0.61151,0.14691,0.29777,-0.81171,1.7002,-0.049935,-0.73003,0.026082,0.77249,2.0699,2.5553,1.265,-0.31806,-0.38629,0.28861,0.35141,-0.37802,1.6486,0.77645,1.6493,-0.91996,-0.23444,-0.11412,0.046811,-0.033141,0.17248,-1.5795,-0.7824,0.64043,2.0118,-0.74837,-0.17763,-0.69077,-0.38516,1.6518,1.8699,-0.42418,0.33529,-0.76313,1.0691,-2.4764,-0.32136,1.4466,-0.84281,-0.13356,1.1334,1.3179,-0.85082,-0.84515,0.31223,0.076021,-0.65552,-0.94981,1.5161,0.52431,0.12064,1.8088,0.80342,1.2168,-1.3134,-1.4653,-14.208
0.31877,0.30352,0.13517,0.85773,-0.447,0.11294,1.7013,-0.1625,0.38302,0.12028,0.57563,-1.7423,-1.4517,1.7849,-2.222,0.1578,-0.05709,0.54466,-0.034841,0.51081,-0.12993,0.1921,-0.45659,-0.66616,-1.4798,0.29964,-0.68215,-0.76199,-1.2058,-1.0864,-0.61664,-0.19671,0.056473,-0.34434,-0.31023,0.1929,0.33966,0.34681,1.435,0.57407,-0.74341,2.0288,-0.050215,-1.1847,1.8515,-1.7435,0.33143,0.73915,2.0251,0.46947,-0.63449,0.39372,1.035,-0.056661,2.7513,2.4683,0.31955,2.0956,-0.78808,-0.2753,1.7528,0.28007,-1.2147,-2.4612,0.16034,2.2,-0.21385,-0.37331,-0.54855,-0.4358,0.66063,1.3336,-0.47582,-0.68573,1.1458,1.3082,0.58473,-2.5245,0.79572,0.09393,1.5575,-0.59979,0.85744,-0.6672,-2.2143,-1.914,2.3934,-0.5575,0.85832,-0.2769,0.3806,1.1708,-0.29155,1.7191,0.58325,0.090446,1.0161,0.53682,0.20705,-1.7138,0.077246,-1.1314,0.13142,0.65878,1.2647,0.88482,-0.98617,0.11724,0.40485,-0.36425,0.090487,1.1605,-0.09942,-0.63601,0.30599,-0.5001,-0.26887,0.6044,0.43486,0.56092,1.3814,-1.2391,3.1224,1.3765,2.4802,1.3071,-2.5114,1.5631,1.5333,-0.99818,1.6118,1.985,-0.21842,-1.3669,-0.14573,0.092419,1.404,-0.42599,-1.338,-0.45995,-0.64797,0.29261,0.3322,-0.90483,-0.31902,-0.72328,-0.37349,0.87356,0.35638,-0.87966,0.34814,0.32403,-0.57492,-0.765,-0.46849,0.63488,-1.7641,-0.54008,0.46649,1.9582,1.3002,1.3373,-0.36118,0.53181,0.50618,1.257,-1.1957,0.63904,-1.5639,-1.1649,-0.19735,0.77056,1.279,-1.0299,-2.2452,-0.11914,1.0259,0.096235,1.3855,1.16,-2.1046,0.89246,0.29339,-0.32202,0.76308,0.14481,2.1313,-0.01112,1.1464,1.3068,-1.3859,-0.18798,0.14857,0.33887,-0.2234,1.389,-1.1402,1.7477,-1.9734,-1.3639,-11.265
-1.3077,-0.60033,0.51525,-0.69116,0.10966,0.43995,-0.50971,0.69005,0.41204,-1.0368,-0.77809,0.2053,-0.61868,-0.30375,0.44876,-0.52794,0.29179,-0.13791,-0.50399,-0.65627,0.73374,0.99233,2.4304,0.47837,0.15337,-0.19722,2.0183,-0.2503,-1.7729,0.24027,-0.69857,-0.89014,-0.89332,0.64762,-0.61994,-1.2898,-0.67283,0.82935,1.2334,0.37173,0.23324,-0.36721,-0.38866,0.34042,-0.0061285,1.4148,-1.2981,-1.3227,-1.3012,-1.1843,0.85833,-0.83054,-0.34341,-0.038501,-1.4151,0.033886,-0.34825,-0.18844,-0.34559,-0.16785,1.2831,0.96707,-0.9311,-0.61399,-0.047539,0.89062,0.72003,-0.17038,-0.088259,0.45725,1.1571,-0.65518,0.46954,-0.69432,-1.0151,0.95749,0.083385,-1.0063,0.20782,0.45322,-1.3614,1.1752,-0.62564,0.7573,0.24642,0.49582,1.7305,0.46938,-0.67836,-1.3265,1.4354,-0.90918,0.44734,0.69548,-0.28464,0.18841,-0.56235,-0.4574,0.053434,1.0023,0.37561,0.88132,1.3938,0.20103,-1.9688,-0.68838,-0.23719,0.88167,0.48373,-0.25827,2.6081,1.8087,-0.15129,0.64202,-1.2674,0.48254,-0.032803,-0.42998,0.31187,1.6452,-0.30433,-1.5459,-1.3988,0.60575,-0.59771,0.2686,0.47043,-1.0908,-0.041642,-0.25545,-0.65122,-0.53636,-1.3132,0.45851,0.18402,0.56468,-0.44857,1.0509,-0.68595,0.4659,-0.81648,1.1639,-1.1327,-0.46082,-0.55856,-1.0033,1.5872,0.19964,0.55537,0.074854,0.41349,0.55794,0.16987,0.95128,0.86609,0.31673,0.32549,1.5082,0.93053,-0.45269,1.0852,1.2045,-1.2092,0.35187,-0.18094,0.86761,0.26753,-2.3792,1.4528,-0.04753,-0.17146,1.0224,1.2482,1.3628,0.42,0.52654,0.10425,0.3822,0.61121,0.89694,0.60135,-0.53372,-0.45345,-1.3633,0.52625,-0.24896,0.544,0.80033,-0.72628,-0.083787,0.040294,-0.30868,-0.53086,-0.41816,0.045063,0.31582,-0.37544,-0.87269,1.0101,-0.31579,2.5822
-0.43359,0.48997,0.26141,0.44938,1.1287,0.10166,-0.002855,0.55576,0.40549,-0.8571,-1.0636,1.1929,0.9345,-0.0086966,0.00062612,0.72306,-0.61462,0.61988,-1.224,-0.12502,0.12033,0.57624,-0.47145,-1.0411,-0.31702,-0.14642,0.45434,-1.6488,-0.072492,-1.0462,-1.4236,0.91075,1.1221,2.0541,-1.0246,-0.39985,-0.53701,0.15563,-0.75764,0.19169,2.1013,-2.3638,-0.31195,-1.5921,1.8663,-0.4841,1.0717,-0.67679,-0.70203,-0.071777,-0.48078,-1.2534,-0.30788,1.0204,-0.24387,1.5095,-0.0035542,-0.64419,-0.66738,-2.1729,0.093642,0.067591,-1.4473,-0.39545,1.4789,-0.63543,-0.99347,-1.067,1.3722,0.2911,-0.91939,-0.1857,-0.12097,0.32033,1.2543,0.21027,0.022659,-0.42416,1.8707,1.0348,1.9001,1.1313,-1.7229,-0.1858,0.59808,-0.70424,-0.61966,0.53232,-0.78068,0.34016,0.79959,1.3014,1.7542,-0.12087,0.43856,0.52286,-0.8478,1.7073,-2.028,-0.99138,0.39556,-0.94421,0.70621,0.45002,-0.56492,0.79572,-0.48579,-0.076141,-0.29333,0.0088412,-1.0372,0.68462,-1.2175,-0.12306,-0.68335,0.86026,-0.36175,-0.92808,-0.90757,-0.13551,0.19543,-0.47894,0.78866,2.0284,-0.83716,1.0241,0.038762,-0.76348,-0.57739,-0.12607,-0.95335,-0.52681,0.22761,0.17235,0.84055,1.2539,0.89225,0.021975,-0.48642,0.56666,-1.0061,0.86627,0.088528,-0.26365,-0.43912,-0.12931,1.4439,-1.7885,-1.2696,0.41819,-0.37451,-0.8746,-0.6596,-0.55997,0.23564,-1.3866,0.67488,1.0147,1.11,-2.2467,-0.45225,0.25523,-0.91704,-1.1447,1.5954,-0.66646,-1.6976,-0.22755,1.4292,-0.71524,0.6009,0.52433,0.2384,-1.3179,1.1113,-0.096762,-0.13309,0.54281,1.2149,-1.2177,-1.1098,-0.2749,0.49171,-0.63366,-0.97968,-1.6915,0.70508,-1.4943,-0.24959,1.5698,-0.83936,1.4739,0.10748,1.5226,-0.46834,0.18831,1.1331,-1.0478,0.10916,0.92161,-5.0128
0.34262,0.73936,-0.94149,0.10063,-0.28996,2.7873,0.91987,-1.1203,-0.36378,-0.16987,0.55298,-0.80282,1.0559,0.50664,-0.75624,-0.84994,-0.013643,-0.0055828,0.11851,-0.53047,1.1363,1.3058,-0.56033,-0.82066,0.31892,-0.10307,-0.042104,-0.18199,-1.7211,0.61872,-0.10963,-0.012265,0.77583,0.79894,0.505,0.7754,-1.0402,0.083714,0.73858,1.2441,-0.87667,0.72986,0.22136,-2.4538,-2.43,0.52777,0.42141,-0.35289,-1.2234,1.6021,1.4897,-1.4034,1.2956,1.0873,0.040251,-1.1107,0.61778,-1.0078,-0.89646,1.3074,1.5801,0.13991,-0.93475,-1.1448,0.57777,-0.3735,0.78186,-1.1806,-1.8305,-1.9737,-0.97052,0.86949,-1.3692,-1.0378,-0.40083,1.3534,0.35749,-0.66121,0.34652,-1.156,0.17786,-1.7619,-1.4578,-0.29645,0.70322,-0.077287,0.44178,-0.20823,0.54239,-1.0945,1.6286,1.0414,-0.81576,-0.70777,2.175,0.50468,0.187,-0.47674,-0.98029,-0.28072,-0.1125,-0.62159,1.1628,-0.013069,-1.3172,-1.0377,-0.061164,-0.91443,-2.4695,1.2959,0.2531,-0.77804,2.0325,0.10869,-0.62559,-2.0417,0.69917,-0.22063,-0.68134,-0.052942,1.1588,-2.4639,1.0954,-0.35223,-1.2762,-0.033768,0.038273,-0.13802,0.68498,0.063974,-1.0386,0.69813,-0.6727,0.49553,-0.40861,-0.72768,1.5198,0.28206,0.75854,-0.6335,1.0125,0.99473,1.5797,0.47292,-0.11553,-0.49924,-0.5606,2.1276,-0.40672,0.44743,-0.89425,-0.35746,0.27294,0.23227,0.48198,-1.2285,0.15341,-0.95927,1.3409,-0.24478,1.8315,0.025815,0.97923,-1.8123,0.91087,0.95567,-0.089146,2.2431,1.0877,-2.3987,0.085799,0.17992,0.21495,-1.2902,0.034144,-1.7481,-0.58241,-1.2178,-1.9265,-0.71376,0.39243,-0.61912,-1.3748,-0.17367,0.137,2.2956,0.728,-0.39343,1.3657,-0.80386,-1.0287,2.3219,-0.421,-1.3244,1.0938,1.5589,-1.4857,1.3378,0.68261,1.1396,-3.757
3.5784,1.7119,-0.16234,0.82607,1.2616,-1.1667,0.14981,-1.5327,-0.59927,-0.19167,-0.42343,-1.2656,0.16023,1.2033,0.40432,-0.79638,0.41211,1.1072,0.95947,0.10559,-0.68677,-0.72931,-1.2265,0.10113,-1.4565,-2.799,0.45817,0.61569,0.70188,1.305,-0.10271,0.072814,0.9625,-1.0711,0.040473,0.92215,0.99728,0.37462,-1.1144,-1.1642,1.9488,-1.399,-0.29732,-0.20812,0.36182,-1.1763,1.4224,-1.5974,-0.57012,-0.49352,-0.62939,0.2811,0.26109,-0.47083,-1.3738,1.2756,2.3285,-1.811,0.054617,0.43553,0.24478,-0.87489,0.36763,-2.2324,-0.0035318,0.52188,-0.27627,0.61292,-0.96146,-0.33906,0.4561,-0.79666,0.95576,-0.68169,0.8327,-0.11408,0.54872,0.72757,-1.7931,-1.1348,-2.1666,-1.1518,0.90082,0.33022,0.37073,-0.099864,-1.6537,0.23294,-0.58169,-1.1677,0.12911,1.4752,1.8713,1.8418,1.5545,-1.4254,0.65682,0.92813,-0.48799,0.16987,-1.829,-1.9911,-0.75369,-0.84648,0.20211,0.098199,-0.63992,-1.1863,0.25221,-0.37907,-0.2666,0.68555,-1.427,0.59646,0.18858,-0.50331,-0.90928,-0.71745,0.78529,-0.15903,0.032976,0.34914,0.68404,-0.17656,-1.241,-2.0908,-0.72463,0.04207,-1.0023,1.5008,0.55351,0.80216,-0.44477,-1.4839,-0.95864,0.48213,1.1592,1.0661,-1.0711,0.78231,-0.55819,0.16387,0.12104,0.41292,-2.0439,-0.55463,0.72118,-0.79824,-2.0204,0.87794,0.28035,1.9401,-0.85355,-0.59859,-0.13878,1.1773,-0.9648,0.37049,2.5729,-1.2233,1.1523,-0.53597,0.021277,0.37962,1.1788,-0.58767,-1.4944,0.39206,0.33356,-0.36441,-0.75292,0.56662,-0.76327,0.81718,-1.187,0.61423,0.72292,-0.74446,0.066858,0.3614,-0.54969,0.67382,0.079565,-0.35927,-0.26664,0.71958,1.155,-1.3263,0.78549,-1.3081,1.1103,-0.3592,-0.22521,-1.3906,0.076461,0.65975,0.45866,-1.4784,-0.89422,-2.025,5.5398
2.7694,-0.19412,-0.14605,0.53616,0.47542,-1.8543,1.4049,-1.0979,-0.58959,-0.86582,0.36159,-0.14933,0.2874,0.52202,-0.79385,0.72534,-0.93715,-0.18559,-0.34093,1.1284,0.47168,-0.86457,0.79295,1.084,1.3218,0.39328,-0.26414,-0.37667,-1.0055,1.0235,-0.32272,0.93942,1.2608,-0.20516,-0.25473,1.5445,-0.026054,2.6532,-1.7059,1.6353,-0.46527,1.3149,-1.6972,-0.98193,0.28348,0.75481,-0.31185,-1.4019,-0.50539,-1.3475,-0.59395,1.9545,-0.40227,-1.7973,1.0792,-1.6736,0.88643,-0.48944,-1.3942,-1.7535,-1.0203,0.0095056,-0.24015,0.84004,0.13666,0.7129,-0.072641,0.13483,-0.47091,-1.0786,-0.12082,0.23886,0.73697,1.3258,-0.5338,0.54606,-0.57649,0.45661,2.4827,-0.17627,0.70689,-0.36829,0.47081,-0.17393,-0.079308,0.32243,-0.70597,-0.89096,-1.0421,-0.70734,-2.0848,0.28669,0.13456,-0.38175,1.7306,-0.20341,0.46235,-0.35641,-0.21526,0.8949,2.0915,-0.95195,0.32192,0.48272,-1.0584,1.5237,-0.71532,1.1998,-0.92917,-0.0053355,1.3175,0.56833,-0.12399,0.9013,1.9166,-1.486,0.45296,-0.54361,0.060228,1.2492,-0.95516,0.9713,0.20654,-0.20423,0.42166,-0.31606,-1.6223,-0.09749,-0.45436,1.4298,0.48675,-1.58,1.7272,-0.64668,0.32682,0.7434,1.8145,-1.7763,0.6265,0.26648,-0.96916,0.36472,0.40868,0.93869,0.86555,0.93351,-0.64449,0.55876,-1.6021,-0.20783,-0.43826,0.13859,0.59023,0.63413,0.33029,0.45815,0.25332,0.72606,0.75233,-0.73666,0.28881,-0.49938,-0.28809,-0.44409,1.1491,-0.56023,0.0043167,-0.82129,1.0239,-1.5584,-0.79676,-1.0154,-1.0247,-0.40436,0.9352,-0.74851,0.32167,-0.36138,-2.629,-1.3505,1.0551,-2.3676,0.85505,-1.8209,0.45515,-0.41469,-0.30054,1.3381,-0.24771,-0.73902,0.090191,0.44098,0.71291,2.4876,0.60623,0.044861,-1.0252,-0.82072,1.6135,0.55996,-0.62799
